"PageTitle","LocalPagePath","PageType","SectionGuess","LinkText","Href","Domain","InitialBucket","IsExternalHttp","IsRonEnglishArchiveNavigation","IsTrampt"
"Action Figure Police Grin - HipHop Trooper","items\hiphop-trooper-police-grin-202.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - HipHop Trooper","items\hiphop-trooper-police-grin-202.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Action Figure Police Grin - Silver AP","items\silver-ap-police-grin-384.html","Individual item page","Custom Toys","","../images/Trampt/Silver%20AP%20Police%20Grin%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"Action Figure Police Grin - Silver AP","items\silver-ap-police-grin-384.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - Silver AP","items\silver-ap-police-grin-384.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - Silver AP","items\silver-ap-police-grin-384.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - Silver AP","items\silver-ap-police-grin-384.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - Silver AP","items\silver-ap-police-grin-384.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - Silver AP","items\silver-ap-police-grin-384.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Action Figure Police Grin - White","items\white-police-grin-212.html","Individual item page","Custom Toys","","../images/Trampt/White%20Police%20Grin%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"Action Figure Police Grin - White","items\white-police-grin-212.html","Individual item page","Custom Toys","Section home","../index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - White","items\white-police-grin-212.html","Individual item page","Custom Toys","Sculptures","../sculptures/index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - White","items\white-police-grin-212.html","Individual item page","Custom Toys","Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - White","items\white-police-grin-212.html","Individual item page","Custom Toys","Back to Art Toys & Editions","../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - White","items\white-police-grin-212.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Action Figure Police Grin - White","items\white-police-grin-212.html","Individual item page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Section home","../../../index.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Dark Star Grin","../../../items/dark-star-grin-390.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Police Grin Gay Empire","../../../items/gay-empire-police-grin-303.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","OK Doomer Old Chuck GID","../../../items/gid-ok-doomer-old-chuck-625.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Dark Star Grin Gold","../../../items/gold-dark-star-grin-987.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Iron Skin Grin Gold","../../../items/gold-iron-skin-grin-689.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","OK Doomer Old Chuck Gold","../../../items/gold-old-chuck-ok-doomer-422.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Police Grin Gold","../../../items/gold-police-grin-604.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Police Grin Gold","../../../items/gold-police-grin-834.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Police Grin HipHop Trooper","../../../items/hiphop-trooper-police-grin-202.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Iron Skin Grin","../../../items/iron-skin-grin-635.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","MC","../../../items/mc-action-811.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","MC Supersized","../../../items/mc-supersized-647.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Police Grin Silver AP","../../../items/silver-ap-police-grin-384.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Police Grin White","../../../items/white-police-grin-212.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Police Grin White (SDCC '20)","../../../items/white-police-grin-action-figure-sdcc-20-60.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Sculptures","../../../sculptures/index.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Art Toys & Editions","../../../toys/art-toys-and-editions/index.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Custom Toys","../../../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Action Figures","toys\art-toys-and-editions\action-figure\index.html","Index page","Custom Toys","Catalogue home","https://ronenglish-archive.github.io/ron-english-catalogue-raisonne/","ronenglish-archive.github.io","Internal Ron English site/navigation","True","True","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","","../images/Trampt/Action%20Jackson%20-%20ART%20PRINT.jpeg","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","","../images/Trampt/Action%20Jackson%20-%20DESIGNER%20TOY.jpeg","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","","../images/Trampt/Action%20Jackson%20-%20DESIGNER%20TOY-2.jpeg","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"Action Jackson","items\action-jackson-615.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/action-jackson-ron-english-giclee-art-print-zRBcVnhWbt3l6j","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"Action Jackson & Bauhaus","items\action-jackson-bauhaus-678.html","Individual item page","Custom Toys","","../images/Trampt/Action%20Jackson%20and%20Bauhaus%20-%20Original%20Art%20-%20Trampt%20item%20678.jpg","","Local/internal link","False","False","False"
"Action Jackson & Bauhaus","items\action-jackson-bauhaus-678.html","Individual item page","Custom Toys","Repository home","../index.html","","Local/internal link","False","False","False"
"Action Jackson & Bauhaus","items\action-jackson-bauhaus-678.html","Individual item page","Custom Toys","Original Art","../original-art/index.html","","Local/internal link","False","False","False"
"Action Jackson & Bauhaus","items\action-jackson-bauhaus-678.html","Individual item page","Custom Toys","Art Prints","../prints/index.html","","Local/internal link","False","False","False"
"Action Jackson & Bauhaus","items\action-jackson-bauhaus-678.html","Individual item page","Custom Toys","Back to A-Z index","../toys/a-z/index.html","","Local/internal link","False","False","False"
"Action Jackson & Bauhaus","items\action-jackson-bauhaus-678.html","Individual item page","Custom Toys","Custom Toys","../toys/custom-toys/index.html","","Local/internal link","False","False","False"
"Action Jackson & Bauhaus","items\action-jackson-bauhaus-678.html","Individual item page","Custom Toys","Designer Toys","../toys/designer-toys/index.html","","Local/internal link","False","False","False"
"Action Jackson & Bauhaus","items\action-jackson-bauhaus-678.html","Individual item page","Custom Toys","Toys","../toys/index.html","","Local/internal link","False","False","False"
"Action Jackson & Bauhaus","items\action-jackson-bauhaus-678.html","Individual item page","Custom Toys","Open Trampt source record","https://www.trampt.com/item/action-jackson-and-bauhaus-ron-english-oil-y11bNLUwpOWd5z","www.trampt.com","Review carefully - Trampt/public-source rule","True","False","True"
"ADTAGGED","items\adtagged-103.html","Individual item page","Custom Toys","","../images/Trampt/ADTAGGED%20-%20Custom%20Toy%20-%20Trampt%20item%20103.jpg","","Local/internal link","False","False","False"
